Date,Open,High,Low,Close,Adj Close,Volume
2013-07-29,179.770004,182.500000,179.300003,181.589996,181.589996,22300
2013-07-30,182.279999,182.990005,176.880005,180.449997,180.449997,46000
2013-07-31,180.190002,180.539993,178.369995,178.979996,178.979996,49900
2013-08-01,192.720001,208.559998,190.009995,204.169998,204.169998,304600
2013-08-02,203.899994,204.520004,202.000000,204.419998,204.419998,79300
2013-08-05,204.000000,213.330002,202.250000,213.240005,213.240005,84200
2013-08-06,213.000000,216.380005,210.289993,210.720001,210.720001,57700
2013-08-07,211.500000,211.679993,208.580002,209.869995,209.869995,18800
2013-08-08,210.139999,212.619995,208.919998,212.130005,212.130005,31200
2013-08-09,210.809998,212.539993,209.110001,211.399994,211.399994,27000
2013-08-12,212.229996,212.589996,210.759995,211.649994,211.649994,31600
2013-08-13,213.979996,214.110001,211.990005,214.070007,214.070007,22500
2013-08-14,214.940002,215.979996,211.399994,211.699997,211.699997,31900
2013-08-15,210.429993,210.520004,204.949997,205.449997,205.449997,42800
2013-08-16,204.449997,206.000000,201.710007,205.610001,205.610001,30600
2013-08-19,206.100006,208.929993,205.169998,205.500000,205.500000,20400
2013-08-20,206.259995,208.250000,204.110001,205.789993,205.789993,30000
2013-08-21,205.789993,208.080002,204.199997,205.399994,205.399994,18300
2013-08-22,206.470001,208.610001,206.470001,207.970001,207.970001,20500
2013-08-23,209.020004,214.070007,208.100006,213.089996,213.089996,18300
2013-08-26,214.300003,214.320007,209.210007,212.470001,212.470001,45600
2013-08-27,211.389999,211.710007,205.000000,205.770004,205.770004,51000
2013-08-28,204.500000,208.710007,203.050003,207.559998,207.559998,23600
2013-08-29,208.000000,214.279999,207.600006,213.759995,213.759995,38500
2013-08-30,213.300003,213.630005,210.369995,211.839996,211.839996,30000
2013-09-03,216.080002,220.970001,215.160004,218.669998,218.669998,78500
2013-09-04,218.699997,221.300003,216.410004,220.779999,220.779999,80400
2013-09-05,221.149994,224.070007,220.479996,223.570007,223.570007,26000
2013-09-06,224.839996,226.300003,220.889999,224.419998,224.419998,33900
2013-09-09,225.679993,227.100006,224.589996,226.070007,226.070007,44100
2013-09-10,227.639999,229.330002,226.119995,226.789993,226.789993,43100
2013-09-11,227.259995,227.399994,223.779999,224.419998,224.419998,51800
2013-09-12,225.050003,227.399994,223.979996,226.690002,226.690002,33200
2013-09-13,227.860001,228.500000,224.720001,227.860001,227.860001,33400
2013-09-16,230.000000,234.820007,229.240005,231.990005,231.990005,51900
2013-09-17,232.800003,240.779999,232.800003,238.729996,238.729996,77100
2013-09-18,239.449997,245.600006,236.339996,245.479996,245.479996,46100
2013-09-19,245.139999,249.399994,243.929993,248.970001,248.970001,60400
2013-09-20,249.800003,250.000000,246.000000,247.979996,247.979996,114000
2013-09-23,246.509995,249.710007,239.509995,243.000000,243.000000,114600
2013-09-24,243.199997,244.490005,240.220001,242.350006,242.350006,84500
2013-09-25,243.699997,246.080002,241.990005,245.509995,245.509995,23600
2013-09-26,246.660004,248.289993,245.500000,246.860001,246.860001,28000
2013-09-27,245.000000,247.100006,243.779999,244.630005,244.630005,34000
2013-09-30,247.369995,250.339996,238.570007,244.210007,244.210007,68400
2013-10-01,244.240005,246.089996,242.919998,244.949997,244.949997,49100
2013-10-02,242.869995,244.160004,241.429993,242.990005,242.990005,40700
2013-10-03,243.389999,244.990005,238.240005,240.949997,240.949997,43200
2013-10-04,239.940002,243.360001,238.729996,241.279999,241.279999,32500
2013-10-07,239.750000,241.880005,237.119995,237.800003,237.800003,34900
2013-10-08,236.589996,238.389999,227.339996,229.139999,229.139999,62900
2013-10-09,229.220001,230.600006,225.839996,228.100006,228.100006,34300
2013-10-10,230.160004,234.000000,230.160004,233.169998,233.169998,62400
2013-10-11,233.000000,239.669998,231.910004,238.380005,238.380005,64100
2013-10-14,236.789993,244.490005,235.860001,242.410004,242.410004,32300
2013-10-15,242.910004,243.750000,240.000000,240.050003,240.050003,30100
2013-10-16,241.009995,243.600006,240.509995,241.250000,241.250000,24100
2013-10-17,242.699997,249.309998,242.690002,248.770004,248.770004,47500
2013-10-18,251.190002,256.609985,248.710007,256.600006,256.600006,63500
2013-10-21,256.859985,259.989990,254.089996,259.250000,259.250000,59700
2013-10-22,261.559998,265.529999,245.500000,250.000000,250.000000,93500
2013-10-23,248.289993,250.389999,241.550003,242.360001,242.360001,67300
2013-10-24,241.289993,245.220001,240.119995,244.500000,244.500000,35400
2013-10-25,245.429993,246.960007,241.199997,243.250000,243.250000,32000
2013-10-28,242.679993,244.809998,241.289993,244.500000,244.500000,29500
2013-10-29,244.240005,246.000000,242.619995,245.699997,245.699997,28100
2013-10-30,247.000000,249.440002,246.259995,247.699997,247.699997,66800
2013-10-31,240.000000,243.000000,227.050003,229.589996,229.589996,162500
2013-11-01,229.429993,233.089996,227.139999,232.559998,232.559998,74300
2013-11-04,237.300003,240.270004,235.020004,238.119995,238.119995,58200
2013-11-05,237.669998,246.479996,235.759995,245.270004,245.270004,60300
2013-11-06,247.080002,248.940002,245.020004,246.029999,246.029999,44900
2013-11-07,246.399994,247.179993,235.179993,235.570007,235.570007,48100
2013-11-08,235.899994,242.990005,235.130005,242.690002,242.690002,39800
2013-11-11,241.619995,243.710007,239.220001,241.539993,241.539993,21000
2013-11-12,240.279999,243.210007,240.039993,242.210007,242.210007,14200
2013-11-13,241.169998,243.839996,239.500000,242.940002,242.940002,27200
2013-11-14,243.550003,243.550003,239.589996,242.919998,242.919998,29000
2013-11-15,241.770004,242.830002,240.360001,242.750000,242.750000,39600
2013-11-18,242.610001,243.660004,240.259995,242.399994,242.399994,32400
2013-11-19,243.190002,244.860001,242.009995,243.990005,243.990005,21900
2013-11-20,245.000000,245.000000,242.770004,243.440002,243.440002,13000
2013-11-21,243.910004,246.800003,242.800003,246.050003,246.050003,21800
2013-11-22,246.610001,249.500000,245.029999,247.539993,247.539993,27100
2013-11-25,247.050003,247.050003,241.729996,242.509995,242.509995,24000
2013-11-26,242.240005,248.240005,241.740005,247.550003,247.550003,32400
2013-11-27,248.410004,248.410004,245.399994,246.199997,246.199997,21200
2013-11-29,247.639999,249.399994,241.080002,244.800003,244.800003,15200
2013-12-02,245.000000,245.000000,236.869995,236.880005,236.880005,40000
2013-12-03,236.339996,237.710007,232.429993,234.679993,234.679993,57500
2013-12-04,234.729996,236.740005,231.139999,233.720001,233.720001,29300
2013-12-05,234.199997,235.910004,232.009995,235.000000,235.000000,29900
2013-12-06,239.419998,239.990005,234.059998,236.000000,236.000000,42200
2013-12-09,235.429993,236.800003,232.550003,235.009995,235.009995,27800
2013-12-10,235.419998,237.080002,232.320007,233.830002,233.830002,31800
2013-12-11,232.679993,232.679993,224.759995,225.820007,225.820007,66600
2013-12-12,225.419998,228.389999,223.089996,224.220001,224.220001,49800
2013-12-13,224.300003,227.000000,223.000000,224.000000,224.000000,32800
2013-12-16,224.360001,229.210007,224.110001,228.750000,228.750000,36800
2013-12-17,228.149994,230.100006,226.199997,229.470001,229.470001,32000
2013-12-18,229.470001,234.000000,227.789993,233.899994,233.899994,31900
2013-12-19,234.300003,234.300003,230.550003,232.649994,232.649994,32800
2013-12-20,232.869995,238.210007,231.910004,237.970001,237.970001,86100
2013-12-23,238.399994,244.600006,236.559998,244.589996,244.589996,63700
2013-12-24,244.000000,244.000000,238.259995,239.199997,239.199997,37400
2013-12-26,240.139999,245.699997,238.910004,244.660004,244.660004,23200
2013-12-27,246.529999,246.529999,242.020004,242.100006,242.100006,31500
2013-12-30,241.839996,241.839996,236.679993,239.789993,239.789993,40500
2013-12-31,241.039993,244.250000,238.669998,241.789993,241.789993,66800
2014-01-02,239.750000,239.919998,221.529999,222.119995,222.119995,118700
2014-01-03,223.460007,225.479996,215.729996,218.679993,218.679993,125800
2014-01-06,222.419998,227.179993,220.309998,221.240005,221.240005,81400
2014-01-07,222.710007,232.399994,222.009995,231.449997,231.449997,114700
2014-01-08,232.029999,232.029999,224.850006,226.399994,226.399994,98400
2014-01-09,226.619995,228.199997,224.000000,224.949997,224.949997,60300
2014-01-10,226.669998,227.229996,223.279999,225.080002,225.080002,76100
2014-01-13,223.779999,228.080002,218.800003,219.240005,219.240005,150800
2014-01-14,220.809998,222.660004,219.309998,220.960007,220.960007,102200
2014-01-15,221.000000,222.039993,219.360001,220.279999,220.279999,80200
2014-01-16,219.860001,220.990005,218.050003,219.740005,219.740005,63700
2014-01-17,220.190002,221.229996,218.130005,218.759995,218.759995,69100
2014-01-21,220.000000,222.550003,219.570007,220.679993,220.679993,92400
2014-01-22,220.490005,221.899994,219.610001,220.429993,220.429993,56300
2014-01-23,219.789993,220.000000,215.309998,218.330002,218.330002,69700
2014-01-24,216.309998,217.500000,213.550003,214.259995,214.259995,79500
2014-01-27,212.619995,215.830002,209.000000,212.119995,212.119995,109600
2014-01-28,211.559998,215.000000,211.220001,213.699997,213.699997,65500
2014-01-29,211.250000,212.649994,209.070007,210.029999,210.029999,85600
2014-01-30,212.059998,213.990005,211.009995,211.350006,211.350006,69900
2014-01-31,207.710007,211.740005,207.070007,208.309998,208.309998,112500
